1.252683028093342 1.580717610275956
1.2252925051996133 1.4981598426856122
1.1980679290524718 1.417797189727418
1.1710088257077698 1.3395970867923137
1.1441147208464113 1.263527276441759
1.1173851424186898 1.1895558139488105
1.090819615782696 1.1176510517928673
1.064417672107627 1.0477816606316437
1.0381788368466172 0.9799165962973784
1.0121026446994628 0.9140251370878238
0.9861886219852933 0.850076836272657
0.960436302712396 0.7880415610420279
0.9348452176763278 0.7278894631865978
0.9094149021561945 0.66959099570788
0.8841448900780373 0.6131168969069103
0.8590347136737172 0.5584381883122731
0.8340839121984194 0.5055261916748102
0.8092920196636166 0.45435250028731633
0.7846585751585544 0.4048889991928015
0.7601831158349648 0.35710784856256694
0.7358651808491964 0.31098148991324903
0.7117043091945326 0.2664826399352975
0.6877000439518532 0.22358429634142274
0.6638519239153137 0.18225972080369846
0.6401594931488701 0.14248245424049655
0.6166222930710371 0.10422630109283904
0.5932398697501603 0.06746533966202883
0.5700117650592922 0.032173906035426025
0.5469375274161581 -0.0016733909661893476
0.5240166996902137 -0.03410168991582685
0.5012488326219788 -0.06513585900959384
0.4786334720260784 -0.09480051615978358
0.456170167017728 -0.12312001916830528
0.43385846690327934 -0.15011847184409688
0.4116979216962428 -0.17581972504943166
0.38968808297242735 -0.20024737752670718
0.36782850227026137 -0.22342477951246809
0.3461187331920801 -0.24537503221668777
0.3245583278636829 -0.266120993202727
0.30314684174599965 -0.2856852732955699
0.2818838299516443 -0.3040902420277203
0.26076884630567826 -0.3213580298317896
0.23980145028377126 -0.33751052408185156
0.2189811967129914 -0.35256937915304154
0.19830764620873964 -0.3665560100236859
0.17778035679584914 -0.37949160021343276
0.157398887362555 -0.39139710074055356
0.13716280070767456 -0.4022932302413609
0.117071656163239 -0.4122004808115901
0.09712501658801406 -0.4211391157214157
0.07732244486124826 -0.4291291730132173
0.05766350564399152 -0.4361904663726641
0.0381477624025058 -0.442342587847959
0.018774780866908834 -0.44760490817164844
-0.0004558730397781948 -0.45199657912225744
-0.01954463248277231 -0.45553653488114343
-0.03849192972983584 -0.4582434936562906
-0.057298195673793906 -0.46013595925450956
-0.07596386178459962 -0.46123222285645815
-0.09448935875857749 -0.4615503643073898
-0.1128751138623485 -0.461108253797592
-0.13112155738232212 -0.45992355340706836
-0.1492291164361803 -0.4580137186544373
-0.16719821810630514 -0.4553959999991133
-0.1850292881033644 -0.4520874444951193
-0.20272275153412345 -0.44810489724132885
-0.22027903347112465 -0.44346500269722455
-0.23769855843416882 -0.4381842062103114
-0.2549817474776987 -0.4322787565227151
-0.2721290242460469 -0.4257647053584317
-0.28914081156252824 -0.4186579097525708
-0.30601752767531853 -0.41097403531707555
-0.322759593639607 -0.402728554641955
-0.33936742879816373 -0.39393675056278654
-0.35584145181164484 -0.3846137171831442
-0.3721820799631992 -0.37477436173206735
-0.3883897306238179 -0.36443340514620093
-0.40446481865277145 -0.3536053851401594
-0.42040776159352683 -0.34230465415825373
-0.43621897264174947 -0.3305453855336543
-0.45189886629052767 -0.31834157102414906
-0.46744785599709593 -0.3057070237872179
-0.482866352781679 -0.2926553810256878
-0.4981547692404413 -0.27920010205034784
-0.5133135173584706 -0.2653544712951964
-0.5283430050912408 -0.2511316029526398
-0.5432436429049503 -0.23654443635707634
-0.5580158395392883 -0.2216057411560699
-0.5726600027747009 -0.20632811799859485
-0.5871765397485256 -0.19072399955837094
-0.6015658564486966 -0.17480565241251622
-0.6158283589386279 -0.15858517701177577
-0.6299644526437447 -0.14207450971081625
-0.6439745406231705 -0.12528542615622906
-0.6578590268209069 -0.10822953878672836
-0.6716183134242704 -0.09091830124266043
-0.6852528033809595 -0.0733630065225167
-0.6987628974046782 -0.055574792027033415
-0.7121489953010773 -0.03756463924316811
-0.725411497338823 -0.019343373126253116
-0.7385508024504758 -0.0009216657333410705
-0.7515673090057828 0.017689963559706312
-0.764461414242675 0.03648114600313468
-0.7772335150294681 0.05544166332611988
-0.7898840074192112 0.07456144587871139
-0.8024132862707667 0.0938305708117364
-0.814821746348187 0.11323926253609051
-0.827109781737067 0.1327778906629824
-0.8392777853756528 0.15243696804561813
-0.8513261491402258 0.17220714967310524
-0.8632552660002268 0.19207923505916846
-0.8750655251713728 0.2120441590330846
-0.8867573176847436 0.23209299981301545
-0.8983310329182356 0.2522169720745904
-0.9097870595772839 0.2724074274183974
-0.9211257856204299 0.2926558530883363
-0.9323475983234146 0.31295387093810945
-0.94345288392603 0.333293235644029
-0.9544420284732547 0.3536658351042792
-0.9653154175584877 0.374063688884954
-0.9760734344558216 0.3944789435622149
-0.9867164637690196 0.414903878476943
-0.9972448882075565 0.43533089855503126
-1.0076590898942162 0.45575253565823814
-1.0179594503621952 0.4761614474962239
-1.0281463500741088 0.4965504155821585
-1.0382201693437896 0.5169123459864471
-1.048181287626682 0.5372402668601035
-1.0580300834954375 0.5575273272986441
-1.0677669348862366 0.5777667967753524
-1.0773922190629235 0.5979520640141678
-1.0869063121306966 0.618076634907563
-1.0963095901548519 0.6381341338265978
-1.1056024284004156 0.6581183009980784
-1.1147852009907788 0.6780229907187738
-1.123858281811685 0.6978421722727055
-1.1328220437300123 0.7175699272223051
-1.141676858678988 0.7372004485561425
-1.150423098510891 0.7567280415716653
-1.1590611344604762 0.7761471217091493
-1.167591335600906 0.7954522100527419
-1.1760140723818877 0.8146379403156334
-1.1843297131952224 0.8336990501077592
-1.1925386260748272 0.8526303837899973
-1.200641178446145 0.8714268909404628
-1.2086377367647554 0.8900836245457759
